source,target,we
1368,875,1
1370,875,1
1383,875,1
1470,875,1
1589,875,1
1824,875,1
734,876,1
1707,876,1
1752,876,1
1354,877,1
767,878,1
770,878,1
1240,878,1
1255,878,1
1694,878,1
1737,878,1
1749,878,1
588,879,1
737,879,1
749,879,1
1617,880,1
1620,880,1
1622,880,1
206,881,1
1131,881,1
1868,881,1
417,882,1
424,882,1
390,883,1
1020,883,1
1069,884,1
358,885,1
444,885,1
458,885,2
479,885,1
683,885,1
880,885,1
1256,885,1
1402,885,1
1432,885,1
1439,885,1
1682,885,1
1685,885,1
1689,885,1
1830,885,1
181,886,1
354,886,1
464,886,1
694,886,1
707,886,1
1817,886,1
43,887,1
60,887,1
535,887,1
822,887,1
35,888,1
1820,888,1
